mineur;3;adj
mine;3;nom
millier;3;nom
mensonge;3;nom
menaçant;3;adj
menace;3;nom
membre;3;nom
matériel;3;nom
maritime;3;adj
manuscrit;3;nom
maigre;3;adj
magie;3;nom
magicien;3;nom
lèvre;3;nom
lâcher;3;ver
lueur;3;nom
loisir;3;nom
logique;3;adj
livide;3;adj
lichen;3;nom
liberté;3;nom
lettre;3;nom
latitude;3;nom
larme;3;nom
lapidaire;3;adj
lanterne;3;nom
jaune;3;adj
ivresse;3;nom
ivre;3;adj
irisé;3;adj
intervalle;3;nom
intention;3;nom
intensité;3;nom
intellectuel;3;adj
insupportable;3;adj
instinct;3;nom
inquiétude;3;nom
inouï;3;adj
inonder;3;ver
ingrat;3;adj
inerte;3;adj
indigne;3;adj
incomplet;3;adj
incomparable;3;adj
impérieux;3;adj
implacable;3;adj
immobile;3;adj
imaginaire;3;adj
hésiter;3;ver
hypo;3;adv
houille;3;nom
horreur;3;nom
himalaya;3;nom
hardi;3;adj
gîte;3;nom
géodique;3;nr
généreux;3;adj
général;3;nom
géant;3;adj
guide;3;nom
gravir;3;ver
grave;3;adj
gouffre;3;nom
gendre;3;nom
fête;3;nom
féroce;3;adj
fusion;3;nom
furieux;3;adj
fumer;3;ver
fuir;3;ver
formation;3;nom
fonction;3;nom
flot;3;nom
flamme;3;nom
fidèle;3;adj
feuille;3;nom
fenêtre;3;nom
favori;3;adj
favorable;3;adj
fauteuil;3;nom
fantasque;3;adj
fanal;3;nom
faillir;3;ver
facile;3;adj
explication;3;nom
exercer;3;ver
exceptionnel;3;adj
espérer;3;ver
espérance;3;nom
espoir;3;nom
envoyer;3;ver
envisager;3;ver
entretien;3;nom
entièrement;3;adv
enseignement;3;nom
enjoué;3;adj
engouffrer;3;ver
enfance;3;nom
endroit;3;nom
empreinte;3;nom
emmener;3;ver
embraser;3;ver
embarcation;3;nom
efforcer;3;ver
effacer;3;ver
développer;3;ver
désigner;3;ver
déployer;3;ver
départ;3;nom
délicieux;3;adj
délice;3;nom
déjeuner;3;ver
dégel;3;nom
dédain;3;nom
décourager;3;ver
déchirer;3;ver
droite;3;nom
doubler;3;ver
don;3;nom
dominer;3;ver
divinatoire;3;adj
divin;3;adj
distinctement;3;adv
disperser;3;ver
disparu;3;nom
difficile;3;adj
date;3;nom
daigner;3;ver
côtoyer;3;ver
crépuscule;3;nom
créer;3;ver
crâne;3;nom
craindre;3;ver
cou;3;nom
convention;3;nom
convenablement;3;adv
contredire;3;ver
conte;3;nom
conséquent;3;adj
conserver;3;ver
conservateur;3;adj
consacrer;3;ver
confusion;3;nom
confier;3;ver
conduite;3;nom
conducteur;3;nom
compliment;3;nom
comparer;3;ver
comparaison;3;nom
compact;3;adj
combinaison;3;nom
colline;3;nom
chimère;3;nom
cheveu;3;nom
chenal;3;nom
chauffer;3;ver
chant;3;nom
champ;3;nom
chagrin;3;nom
cesse;3;nom
cervelle;3;nom
cercle;3;nom
cendre;3;nom
causer;3;ver
cataclysme;3;nom
cabinet;3;nom
cabine;3;nom
béryl;3;nom
bégayer;3;ver
bégaiement;3;nom
brutal;3;adj
brusquement;3;adv
bronze;3;nom
branche;3;nom
boîte;3;nom
bonté;3;nom
bonnet;3;nom
bondir;3;ver
boire;3;ver
blessure;3;nom
blancheur;3;nom
bienveillant;3;adj
battre;3;ver
bassin;3;nom
banquise;3;nom
baisser;3;ver
baie;3;nom
bague;3;nom
azur;3;nom
aussitôt;3;adv
au_delà;3;adv
astre;3;nom
aspiration;3;nom
apparent;3;adj
analyse;3;nom
amoureux;3;adj
amer;3;adj
ambulant;3;adj
amateur;3;nom
alternativement;3;adv
alimenter;3;ver
ajouter;3;ver
adresser;3;ver
admiration;3;nom
admettre;3;ver
acéré;3;adj
actuel;3;adj
actif;3;adj
accomplir;3;ver
accepter;3;ver
accent;3;nom
abriter;3;ver
évidence;2;nom
étroitesse;2;nom
étinceler;2;ver
étaler;2;ver
établir;2;ver
équiper;2;ver
équateur;2;nom
éprendre;2;ver
époque;2;nom
émotion;2;nom
élancé;2;adj
égypte;2;nr
égayer;2;ver
égal;2;adj
éden;2;nom
écrouler;2;ver
écouler;2;ver
écolier;2;nom
éclater;2;ver
éclatant;2;adj
éclairage;2;nom
échouer;2;ver
ébranler;2;ver
éblouissement;2;nom
éblouir;2;ver
çà;2;adv
âpre;2;adj
âcre;2;adj
vînmes;2;nr
voyager;2;ver
vorace;2;adj
vomir;2;ver
voisin;2;nom
visiter;2;ver
vif;2;adj
verdâtre;2;adj
verdure;2;nom
vendre;2;ver
veiné;2;adj
vaillant;2;adj
vaguement;2;adv
utilité;2;nom
universel;2;adj
unir;2;ver
ubiquité;2;nom
témoigner;2;ver
tâter;2;ver
turquoise;2;nom
tunnel;2;nom
tropical;2;adj
tromper;2;ver
troisième;2;adj
tristesse;2;nom
triomphal;2;adj
traînée;2;nom
traversée;2;nom
trapu;2;adj
transport;2;nom
transparence;2;nom
transformation;2;nom
trajet;2;nom
tracer;2;ver
tourbillon;2;nom
tourbeuses;2;nr
touchant;2;adj
tortue;2;nom
tort;2;nom
torpeur;2;nom
tordre;2;ver
torche;2;nom
tiède;2;adj
tige;2;nom
tante;2;nom
taire;2;ver
tablette;2;nom
sérieusement;2;adv
série;2;nom
sépulcre;2;nom
séduire;2;ver
survivre;2;ver
surprenant;2;adj
surplomber;2;ver
surgir;2;ver
supérieur;2;adj
supposition;2;nom
superstitieux;2;adj
succomber;2;ver
successif;2;adj
subsister;2;ver
stérile;2;adj
stalagmite;2;nom
stalactite;2;nom
stable;2;adj
sphère;2;nom
soustraire;2;ver
sourd;2;adj
souiller;2;ver
souffrir;2;ver
sonore;2;adj
solitude;2;nom
solidité;2;nom
solidement;2;adv
soin;2;nom
soif;2;nom
soie;2;nom
siècle;2;nom
singulièrement;2;adv
simuler;2;ver
serra;2;nom
serein;2;adj
sensé;2;adj
sensibilité;2;nom
semer;2;ver
sein;2;nom
secours;2;nom
seconde;2;nom
savourer;2;ver
sauver;2;ver
satisfaction;2;nom
satiné;2;adj
sang_froid;2;nom
salon;2;nom
saillie;2;nom
sacrifice;2;nom
résumer;2;ver
résister;2;ver
résigner;2;ver
régulièrement;2;adv
réflexion;2;nom
récolte;2;nom
réchauffer;2;ver
réaction;2;nom
rupture;2;nom
ruisseau;2;nom
rude;2;adj
rubis;2;nom
royaume;2;nom
rouler;2;ver
rosée;2;nom
ronfler;2;ver
ronflement;2;nom
ronde;2;nom
rival;2;nom
ricaner;2;ver
retomber;2;ver
retarder;2;ver
ressentir;2;ver
ressembler;2;ver
respectable;2;adj
respect;2;nom
représenter;2;ver
reprise;2;nom
repli;2;nom
renverser;2;ver
renfermer;2;ver
rendormir;2;ver
rencontre;2;nom
rempli;2;adj
reléguer;2;ver
rehausser;2;ver
redoutable;2;adj
reculer;2;ver
recherche;2;nom
rayonnant;2;adj
rauque;2;adj
rapidité;2;nom
rapidement;2;adv
ranger;2;ver
raisonner;2;ver
raisonnable;2;adj
rage;2;nom
rafraîchir;2;ver
quoiqu;2;nr
qualifier;2;ver
quadrupède;2;nom
pédantisme;2;nom
pédant;2;adj
pâle;2;adj
pyramide;2;nom
purement;2;adv
prévoyance;2;nom
prévoir;2;ver
prétexte;2;nom
précédent;2;adj
précis;2;adj
propos;2;nom
proportion;2;nom
projeter;2;ver
proie;2;nom
profit;2;nom
production;2;nom
privilégié;2;adj
prismatique;2;adj
principal;2;adj
pressentiment;2;nom
presse;2;nom
prairie;2;nom
poussière;2;nom
pourtour;2;nom
pourpre;2;adj
pouls;2;nom
position;2;nom
port;2;nom
politesse;2;nom
poison;2;nom
poids;2;nom
poche;2;nom
pli;2;nom
plate_bande;2;nom
plaindre;2;ver
pitié;2;nom
pilier;2;nom
piano;2;nom
philosophique;2;adj
phare;2;nom
peuple;2;nom
persan;2;adj
perle;2;nom
particulier;2;adj
particularité;2;nom
parfum;2;nom
parent;2;nom
pareil;2;adj
papa;2;nom
ouverture;2;nom
ouvert;2;adj
orphelin;2;adj
ornement;2;nom
origine;2;nom
orient;2;nom
orgueil;2;nom
odieux;2;adj
obélisque;2;nom
obéissant;2;adj
obsidienne;2;nom
observation;2;nom
négliger;2;ver
nécessité;2;nom
nécessairement;2;adv
noyer;2;ver
nombre;2;nom
nid;2;nom
nettement;2;adv
naïvement;2;adv
naïf;2;adj
navrant;2;adj
naviguer;2;ver
navigable;2;adj
naturaliste;2;nom
mûr;2;adj
ménage;2;nom
mégalosomes;2;nr
mégalosome;2;nr
médiocrement;2;adv
mère;2;nom
mystère;2;nom
mutilé;2;adj
musée;2;nom
murmurer;2;ver
murmure;2;nom
munition;2;nom
munir;2;ver
monument;2;nom
